diff,value,latitude,longitude
1098622,93,37.45067167,140.475935
1098618,88,37.45062833,140.47645
1098612,86,37.45048,140.4772333
1098608,91,37.45030333,140.4777717
1098602,89,37.45011833,140.478525
1098598,82,37.45011333,140.4789333
1098592,74,37.44993833,140.4793833
1098588,74,37.44991167,140.4796033
1098582,65,37.45014667,140.4796717
1098578,67,37.45018167,140.47989
1098572,62,37.4499,140.4804717
1098568,62,37.44967833,140.480895
1098562,61,37.44942167,140.4815867
1098556,63,37.44918333,140.4823
1098552,67,37.44899833,140.4827817
1098546,65,37.448735,140.4835567
1098542,64,37.44858667,140.48405
1098536,66,37.44837,140.4847167
1098532,70,37.44821167,140.4850967
1098526,74,37.4479,140.4857883
1098522,78,37.447745,140.4863083
1098516,76,37.44733667,140.48686
1098512,80,37.44701333,140.4870917
1098506,82,37.44646833,140.487455
1098502,82,37.44606,140.4877083
1098496,79,37.44547167,140.4877833
1098492,74,37.44504167,140.487635
1098486,71,37.44444667,140.4874433
1098482,69,37.44406,140.487415
1098476,67,37.443475,140.4874867
1098470,63,37.44296,140.4875283
1098466,61,37.442735,140.4875967
1098460,55,37.44264667,140.4880717
1098456,53,37.44257,140.4884533
1098450,52,37.44244833,140.48899
1098446,48,37.44237,140.48911
1098440,48,37.44227,140.4890917
1098436,48,37.44227,140.4890917
1098430,48,37.44227,140.4890917
1098426,54,37.44227,140.4890917
1098420,56,37.44227,140.4890917
1098416,57,37.44227,140.4890917
1098410,62,37.44227,140.4890917
1098406,59,37.44227,140.4890917
1098400,65,37.44227,140.4890917
1098396,65,37.44227,140.4890917
1098390,67,37.44227,140.4890917
1098384,71,37.44227,140.4890917
1098380,69,37.44226667,140.4890883
1098374,68,37.44207333,140.48899
1098370,70,37.44186833,140.4886983
1098364,68,37.44154833,140.4881017
1098360,67,37.44132,140.487645
1098354,68,37.44098167,140.4869983
1098350,62,37.44074167,140.486565
1098344,65,37.44048833,140.4858867
1098340,67,37.44034,140.4854317
1098334,68,37.44018333,140.4847017
1098330,70,37.44009833,140.4841717
1098324,70,37.44005,140.4835167
1098320,73,37.44007667,140.4832167
1098314,76,37.43983667,140.4830633
1098310,78,37.439745,140.4830667
1098304,84,37.439745,140.4830667
1098298,83,37.43974333,140.4830667
1098294,84,37.439705,140.4830617
1098288,86,37.43931833,140.4829867
1098284,84,37.43899667,140.4829483
1098278,82,37.43853833,140.48298
1098274,85,37.43839667,140.4830667
1098268,85,37.43822167,140.483245
1098264,87,37.43793167,140.4835417
1098258,89,37.43745167,140.4840183
1098254,92,37.43712333,140.4843267
1098248,91,37.43668667,140.484725
1098244,90,37.43643167,140.4848333
1098238,95,37.43627833,140.485145
1098234,95,37.43616,140.4856217
1098228,104,37.43597333,140.4865317
1098224,104,37.43569667,140.487025
1098218,109,37.43512333,140.48774
1098212,111,37.43455667,140.4885333
1098208,111,37.43423,140.4890683
1098202,105,37.43381,140.4899517
1098198,104,37.433565,140.4905583
1098192,101,37.43325667,140.491455
1098188,101,37.43305833,140.4920583
1098182,102,37.43277667,140.4929667
1098178,98,37.43269833,140.49358
1098172,98,37.432725,140.4945383
1098168,91,37.43280833,140.49514
1098162,93,37.4329,140.49578
1098158,83,37.43293,140.49595
1098152,79,37.43295333,140.4960833
1098148,73,37.43302667,140.4964767
1098142,78,37.43328667,140.4973817
1098138,74,37.433565,140.4979233
1098132,78,37.43408167,140.4986133
1098126,79,37.4347,140.4992667
1098122,73,37.43511833,140.499725
1098116,78,37.43570333,140.5003717
1098112,77,37.43606333,140.5007933
1098106,72,37.436665,140.5013683
1098102,75,37.43713333,140.501705
1098096,84,37.43795833,140.5020533
1098092,84,37.43852667,140.5022067
1098086,85,37.43931167,140.5024617
1098082,87,37.43977833,140.5027267
1098076,101,37.44041167,140.503165
1098072,106,37.44071667,140.5034633
1098066,105,37.44103167,140.5035467
1098062,106,37.44103667,140.503545
1098056,104,37.44104833,140.5035333
1098052,104,37.44106167,140.5035117
1098046,110,37.44106667,140.5035033
1098040,110,37.44106167,140.5035033
1098036,107,37.441055,140.5035067
1098030,112,37.44106167,140.50351
1098026,111,37.44107333,140.5035133
1098020,111,37.44105833,140.503515
1098016,104,37.44105833,140.5035067
1098010,98,37.44107,140.5034667
1098006,97,37.44107,140.5034667
1098000,95,37.441115,140.503385
1097996,95,37.44120167,140.50325
1097990,97,37.44120667,140.5032517
1097986,96,37.44119833,140.5032683
1097980,94,37.441195,140.503275
1097976,91,37.44118,140.503285
1097970,89,37.44118,140.5032833
1097966,94,37.44117833,140.5032767
1097960,91,37.44111667,140.5030083
1097954,90,37.44091333,140.502385
1097950,86,37.44082167,140.5018883
1097944,84,37.44042,140.501175
1097940,83,37.44013333,140.5006717
1097934,81,37.43978167,140.4999317
1097930,80,37.43957,140.4994617
1097924,84,37.439265,140.4988033
1097920,80,37.43907333,140.4983667
1097914,77,37.438735,140.4977067
1097910,77,37.43865833,140.4973433
1097904,75,37.43886667,140.4968
1097900,77,37.43910167,140.496415
1097894,71,37.439505,140.4958767
1097890,67,37.43975333,140.4955233
1097884,63,37.44016333,140.4949583
1097880,68,37.44032167,140.4945217
1097874,65,37.44060167,140.4938
1097868,66,37.440855,140.4931483
1097864,58,37.44111167,140.4929117
1097858,57,37.441645,140.49253
1097854,60,37.44182,140.4921417
1097848,59,37.442015,140.491555
1097844,54,37.442115,140.4911717
1097838,51,37.44226833,140.49058
1097834,52,37.44232,140.4903267
1097828,56,37.44231667,140.490305
1097824,62,37.44231667,140.490305
1097818,60,37.44231667,140.490305
1097814,67,37.44231667,140.490305
1097808,67,37.44231667,140.490305
1097804,66,37.44231667,140.490305
1097798,71,37.44231667,140.490305
1097794,69,37.44231667,140.490305
1097788,69,37.44231833,140.490305
1097782,71,37.442335,140.4902267
1097778,66,37.44234,140.4901
1097772,69,37.44233667,140.490025
1097768,65,37.44233667,140.490025
1097762,59,37.44233833,140.49002
1097758,55,37.44234667,140.4899817
1097752,49,37.44238167,140.4898033
1097748,43,37.442415,140.4895383
1097742,48,37.44242,140.48916
1097738,49,37.44229167,140.4890933
1097732,47,37.44209333,140.4889767
1097728,46,37.44195167,140.48874
1097722,48,37.44163833,140.4882367
1097718,54,37.44141833,140.487795
1097712,53,37.44106833,140.4870883
1097708,62,37.44077167,140.4865917
1097702,69,37.44049167,140.48583
1097696,71,37.440265,140.485
1097692,72,37.440175,140.4844767
1097686,73,37.44013833,140.483645
1097682,77,37.44019667,140.48311
1097676,72,37.440445,140.48233
1097672,78,37.44062,140.481775
1097666,85,37.44076167,140.480915
1097662,86,37.44080667,140.4803
1097656,87,37.44089667,140.4793817
1097652,86,37.44095667,140.4787867
1097646,83,37.44105,140.47794
1097642,86,37.44110167,140.4774533
1097636,91,37.44131833,140.47673
1097632,90,37.44143667,140.4761933
1097626,94,37.44126333,140.47533
1097622,88,37.44122333,140.4747317
1097616,93,37.441125,140.473925
1097612,88,37.44075,140.473775
1097606,84,37.44019667,140.4740067
1097600,85,37.439625,140.4738633
1097596,94,37.439635,140.473295
1097590,99,37.43954833,140.4724317
1097586,98,37.43946833,140.47188
1097580,98,37.43917667,140.471205
1097576,100,37.43880667,140.47101
1097570,105,37.43843167,140.4704017
1097566,109,37.43831333,140.469845
1097560,110,37.43821167,140.4690017
1097556,110,37.43815,140.468445
1097550,117,37.43812167,140.4676133
1097546,115,37.43816167,140.4670983
1097540,115,37.43813667,140.4667283
1097536,104,37.43813667,140.466725
1097530,101,37.438155,140.466715
1097526,99,37.43816,140.466705
1097520,100,37.43816333,140.466695
1097514,94,37.438155,140.46669
1097510,94,37.43809667,140.466665
1097504,96,37.43781833,140.4665383
1097500,97,37.43745667,140.466525
1097494,92,37.43683667,140.4667117
1097490,92,37.436375,140.466755
1097484,93,37.43566667,140.46667
1097480,88,37.43515667,140.4664917
1097474,95,37.43447167,140.466075
1097470,89,37.43409333,140.465775
1097464,92,37.43353667,140.4653717
1097460,93,37.433175,140.4651183
1097454,96,37.43258333,140.4646833
1097450,89,37.432245,140.464225
1097444,83,37.431835,140.4633733
1097440,86,37.43155333,140.4627683
1097434,87,37.43113833,140.4620167
1097430,87,37.43077833,140.4616
1097424,92,37.43023833,140.4611017
1097418,97,37.429665,140.460625
1097414,92,37.42943,140.460145
1097408,100,37.429165,140.4593067
1097404,98,37.42893833,140.4587733
1097398,90,37.42847,140.45808
1097394,90,37.428145,140.4576283
1097388,93,37.427565,140.45717
1097384,98,37.42713,140.4569817
1097378,96,37.426495,140.4566867
1097374,101,37.42610833,140.456465
1097368,100,37.42551,140.456085
1097364,98,37.42508833,140.4557033
1097358,98,37.424465,140.4551417
1097354,99,37.42417667,140.4546767
1097348,100,37.42390833,140.4539133
1097344,105,37.42380833,140.4533617
1097338,109,37.42372833,140.4525217
1097334,107,37.42375,140.4520083
1097328,110,37.423725,140.451235
1097322,105,37.42346333,140.45048
1097318,103,37.423145,140.4500633
1097312,101,37.42277167,140.44934
1097308,105,37.422545,140.4488233
1097302,100,37.42215167,140.4480167
1097298,99,37.42179333,140.4475783
1097292,96,37.421385,140.4469467
1097288,88,37.42138333,140.4464117
1097282,86,37.42168167,140.4456317
1097278,86,37.42199333,140.4451133
1097272,86,37.42245,140.44441
1097268,82,37.422575,140.4439767
1097262,85,37.42230333,140.4433067
1097258,89,37.42189333,140.4431433
1097252,86,37.4212,140.4429583
1097248,87,37.42081667,140.4427833
1097242,91,37.42059167,140.442145
1097238,94,37.42061333,140.4417283
1097232,101,37.42065333,140.4413417
1097226,105,37.42047833,140.4407967
1097222,106,37.42021833,140.440415
1097216,111,37.41976833,140.439865
1097212,111,37.41938167,140.4395167
1097206,115,37.41890333,140.4387383
1097202,114,37.41868667,140.438135
1097196,116,37.418755,140.4371617
1097192,129,37.41900167,140.4365367
1097186,127,37.41889,140.4357183
1097182,127,37.41845,140.4353633
1097176,122,37.41776833,140.4347783
1097172,117,37.41755833,140.4341867
1097166,125,37.41734167,140.43313
1097162,125,37.417255,140.432455
1097156,117,37.41772333,140.4317467
1097152,125,37.41810167,140.4313133
1097146,135,37.41833,140.4303583
1097142,139,37.41840333,140.4296967
1097136,146,37.41873667,140.4288567
1097132,140,37.41913,140.4283917
1097126,144,37.41972333,140.4277017
1097120,144,37.420335,140.4268933
1097116,155,37.42069667,140.4263467
1097110,153,37.421135,140.42557
1097106,148,37.42135667,140.4251733
1097100,153,37.42175,140.4244483
1097096,162,37.42201667,140.4239367
1097090,159,37.422275,140.4230367
1097086,149,37.42242333,140.4223617
1097080,144,37.42260833,140.421345
1097076,133,37.42264333,140.4206733
1097070,132,37.42274,140.4197517
1097066,124,37.42283167,140.4191133
1097060,123,37.42297333,140.418185
1097056,116,37.42305833,140.4176333
1097050,119,37.42309167,140.416895
1097046,115,37.423005,140.41645
1097040,105,37.42290333,140.415965
1097036,102,37.42286167,140.41579
1097030,102,37.42285833,140.41582
1097026,98,37.42284667,140.415795
1097020,98,37.42276833,140.415505
1097014,103,37.42257667,140.4147783
1097010,104,37.42242167,140.4141467
1097004,100,37.422175,140.4132117
1097000,99,37.42204667,140.412615
1096994,102,37.4218,140.411695
1096990,104,37.42162833,140.4110883
1096984,102,37.42136833,140.4102067
1096980,106,37.42115333,140.4097333
1096974,109,37.42096167,140.4091067
1096970,113,37.42082167,140.40873
1096964,121,37.42048833,140.4078917
1096960,134,37.42027833,140.40729
1096954,134,37.419935,140.40643
1096950,144,37.419725,140.4058683
1096944,144,37.41934333,140.4050867
1096940,146,37.41903333,140.40467
1096934,138,37.41857667,140.4040583
1096930,140,37.4183,140.4036933
1096924,145,37.41788833,140.4031183
1096920,145,37.41760167,140.4027467
1096914,139,37.41718,140.4021833
1096908,139,37.416745,140.4016067
1096904,133,37.41648,140.4012733
1096898,122,37.41609167,140.4007417
1096894,125,37.41582667,140.4003567
1096888,110,37.415355,140.3997017
1096884,121,37.41501,140.3992733
1096878,118,37.41449667,140.3986267
1096874,122,37.41412333,140.3981767
1096868,124,37.41357,140.3974383
1096864,120,37.41321833,140.3969167
1096858,118,37.412845,140.3960433
1096854,119,37.4127,140.3954317
1096848,111,37.41267,140.3944667
1096844,112,37.41274,140.3939333
1096838,113,37.41282333,140.3934233
1096834,102,37.41292,140.3930283
1096828,105,37.413055,140.3923167
1096824,95,37.41309,140.3917967
1096818,91,37.41307167,140.3910117
1096814,91,37.41308333,140.390425
1096808,84,37.41313167,140.3896067
1096804,87,37.413235,140.3890083
1096798,83,37.41340167,140.3880317
1096792,81,37.413565,140.3871867
1096788,80,37.41362833,140.3867217
1096782,80,37.41358333,140.38649
1096778,73,37.41358167,140.386485
1096772,75,37.41357667,140.3864817
1096768,74,37.41357667,140.3864817
1096762,76,37.41356833,140.3864817
1096758,87,37.41353167,140.3864767
1096752,99,37.41350333,140.3864733
1096748,104,37.41350333,140.38647
1096742,113,37.41351333,140.3864667
1096738,123,37.41352,140.38647
1096732,125,37.41352667,140.3864717
1096728,125,37.41353,140.3864733
1096722,130,37.413535,140.386475
1096718,136,37.413535,140.38648
1096712,140,37.41350667,140.3865017
1096708,146,37.41341667,140.3865067
1096702,146,37.41283833,140.3864067
1096698,146,37.41242833,140.38628
1096692,132,37.41187,140.38606
1096686,131,37.41137667,140.3858533
1096682,118,37.41097667,140.385695
1096676,109,37.410425,140.3854983
1096672,111,37.41014833,140.3854317
1096666,114,37.40995333,140.38535
1096662,106,37.409905,140.3853417
1096656,112,37.40971,140.38527
1096652,118,37.40941,140.38515
1096646,119,37.40900667,140.385025
1096642,126,37.40873833,140.384925
1096636,135,37.40835833,140.3847867
1096632,141,37.40809667,140.384685
1096626,144,37.407515,140.3844667
1096622,163,37.40715,140.3843333
1096616,169,37.40663333,140.3841717
1096612,174,37.40628,140.3840767
1096606,176,37.40574,140.3840183
1096602,184,37.40552667,140.3840183
1096596,178,37.40535333,140.3840267
1096592,180,37.40519333,140.3840617
1096586,182,37.40473167,140.3842117
1096582,175,37.404315,140.3843667
1096576,172,37.40373,140.3845617
1096572,168,37.40334167,140.3847067
1096566,165,37.40272333,140.3849167
1096560,153,37.40220167,140.3849967
1096556,156,37.40201167,140.3849533
1096550,157,37.40201333,140.3849517
1096546,155,37.40201333,140.38495
1096540,158,37.40201167,140.38495
1096536,160,37.40200667,140.3849533
1096530,155,37.40200333,140.3849633
1096526,155,37.40200667,140.3849617
1096520,158,37.40201,140.3849583
1096516,150,37.40201,140.3849617
1096510,151,37.401995,140.3849717
1096506,147,37.40197667,140.384995
1096500,149,37.40195333,140.385025
1096496,152,37.40196333,140.38502
1096490,146,37.40196833,140.3850233
1096486,151,37.401985,140.3850183
1096480,151,37.40199833,140.38502
1096476,147,37.40199333,140.3850217
1096470,146,37.40197833,140.3850317
1096466,141,37.401975,140.3850417
1096460,139,37.40198833,140.3850567
1096456,141,37.40182333,140.385015
1096450,142,37.40131667,140.3847367
1096446,147,37.40093833,140.3845067
1096440,148,37.40035333,140.38417
1096434,140,37.39968667,140.3838217
1096430,140,37.39924,140.383545
1096424,140,37.39877167,140.383055
1096420,145,37.39859333,140.382955
1096414,147,37.39827833,140.3827567
1096410,149,37.39821167,140.3827117
1096404,148,37.39821,140.3827033
1096400,152,37.39821,140.3827033
1096394,148,37.398215,140.3827217
1096390,150,37.39821833,140.3827233
1096384,150,37.398225,140.3827333
1096380,153,37.398225,140.3827367
1096374,155,37.39822167,140.3827383
1096370,159,37.39821333,140.3827367
1096364,156,37.398205,140.3827233
1096360,154,37.3982,140.3827133
1096354,155,37.39818667,140.38271
1096350,153,37.39817667,140.3827167
1096344,148,37.39818,140.382725
1096340,142,37.39818,140.38275
1096334,141,37.39817333,140.3827867
1096330,145,37.398165,140.38281
1096324,138,37.39804,140.38296
1096320,127,37.39796667,140.382935
1096314,129,37.39771333,140.38276
1096310,121,37.39761667,140.3826683
1096304,119,37.39747167,140.3826117
1096298,110,37.39717833,140.3824917
1096294,110,37.39703667,140.38242
1096288,109,37.396975,140.3823933
1096284,112,37.39685833,140.3823033
1096278,112,37.39645,140.3821833
1096274,112,37.39607333,140.38216
1096268,103,37.3955,140.3821733
1096264,106,37.39517833,140.3821233
1096258,105,37.39477833,140.3821267
1096254,98,37.39461333,140.38211
1096248,102,37.39448167,140.3821267
1096244,100,37.39434,140.3821533
1096238,96,37.39398667,140.3822167
1096234,97,37.39372,140.382255
1096228,87,37.39322667,140.38232
1096224,91,37.39312333,140.38228
1096218,89,37.393125,140.3822917
1096214,89,37.39312833,140.3822933
1096208,87,37.39312833,140.3822933
1096204,86,37.39312833,140.3822933
1096198,82,37.39312833,140.3822933
1096194,85,37.39312833,140.3822933
1096188,81,37.39313333,140.3823033
1096184,80,37.39314167,140.3823217
1096178,84,37.39313333,140.3823233
1096174,77,37.39313167,140.3823233
1096168,83,37.39312667,140.3823217
1096164,75,37.393125,140.3823183
1096158,75,37.39311833,140.38231
1096154,67,37.39311333,140.382305
1096148,66,37.39311,140.3823017
1096144,64,37.39311,140.3823
1096138,68,37.39311333,140.3823117
1096132,64,37.39311833,140.38233
1096128,60,37.39312167,140.382345
1096122,61,37.39312833,140.38237
1096118,54,37.39312667,140.3823717
1096112,49,37.39312667,140.3823767
1096108,49,37.39313,140.3823833
1096102,49,37.393135,140.382395
1096098,48,37.39313667,140.3824033
1096092,53,37.39313833,140.3824117
1096088,54,37.39313667,140.3824117
1096082,56,37.39313667,140.3824183
1096078,55,37.39313833,140.3824233
1096072,54,37.39314,140.3824283
1096068,57,37.393145,140.3824367
1096062,52,37.39314167,140.382455
1096058,53,37.39313333,140.3824767
1096052,64,37.39311333,140.3824817
1096048,63,37.39308,140.382495
1096042,63,37.39302167,140.3825717
1096038,65,37.393005,140.3825783
1096032,64,37.392975,140.3825983
1096028,64,37.39297667,140.382615
1096022,77,37.392985,140.3826417
1096018,87,37.39297833,140.3826533
1096012,95,37.39296667,140.3827333
1096008,96,37.39298167,140.3827083
1096002,107,37.39302833,140.382695
1095998,109,37.392975,140.3828833
1095992,113,37.39286,140.3835817
1095988,120,37.39285333,140.3840817
1095982,123,37.39275,140.3849383
